URL,SongName,Artist,Lyricist,Composer,Lyric,Sales_Date,CD_Number
https://www.uta-net.com/song/53881/,異国,中島みゆき,中島みゆき,中島みゆき,とめられながらも去る町ならばふるさとと呼ばせてもくれるだろうふりきることを尊びながら旅を誘うまつりが聞こえる二度と来るなと唾を吐く町私がそこで生きてたことさえ覚えもないねと町が云うなら臨終の際にもそこは異国だ百年してもあたしは死ねないあたしを埋める場所などないから百億粒の灰になってもあたし帰り仕度をしつづける悪口ひとつも自慢のようにふるさとの話はあたたかい忘れたふりを装いながらも靴をぬぐ場所があけてある　ふるさとしがみつくにも足さえみせないうらみつくにも袖さえみせない泣かれるいわれもないと云うならあの世も地獄もあたしには　異国だ町はあたしを死んでも呼ばないあたしはふるさとの話に入れないくにはどこかときかれるたびにまだありませんと　うつむく百年してもあたしは死ねないあたしを埋める場所などないから百億粒の灰になってもあたし帰り仕度をしつづける百年してもあたしは死ねないあたしを埋める場所などないから百億粒の灰になってもあたし帰り仕度をしつづける百年してもあたしは死ねないあたしを埋める場所などないから百億粒の灰になってもあたし帰り仕度をしつづける百年してもあたしは死ねないあたしを埋める場所などないから百億粒の灰になってもあたし帰り仕度をしつづける百年してもあたしは死ねないあたしを埋める場所などないから百億粒の灰になってもあたし帰り仕度をしつづける,,
https://www.uta-net.com/song/55121/,異国の女,中島みゆき,中島みゆき,中島みゆき,遙かな国から風は流れて来る行方も知らずに風は流れて来るあなたは何処へ流れる風私とどこで逢える風遙かな国まで風は流れてゆくどこまでも　どこまでも私の名前はあなたの国に無いあなたの名前は隣の国に無い見えない谷を吹き抜けて見えない壁を吹き抜けて遙かな国まで風は流れてゆくさまよって　さまよって遙かな国まで風は流れてゆくさまよって　さまよって怖れとも淋しさともつかぬ思いが私をなびかせる　遠い遠い空へ悲しみも傷跡も忘れてしまえと私をなびかせる　遠い遠い空へ遠い遠い空へ,：2001/11/2,：YCCW-31ヤ
https://www.uta-net.com/song/56102/,遺失物預り所,中島みゆき,中島みゆき,中島みゆき,お待ち申し上げておりましたおでかけは　いかがでございましたか旅になくてはならぬ何かを　置き去りになさいませんでしたかこちら遺失物預り所ではどなた様の物やら不確かなままでお預りします　何もかもそのままお待ち申し上げておりましたおでかけは　いかがでございましたかお探し下さい　見つかるまでお受け取り下さいまちがいなく貴方様の失くし物であるという証明をお示し下さいませお忘れでしょうか　細かな特徴はお探し下さい　見つかるまでお受け取り下さい　まちがいなくこちら遺失物預り所ではどなた様が久しくお忘れでもお預りします　何もかもそのままお立ち寄り下さい貴方様が何をお忘れかを　お忘れでもお待ち申し上げておりました遺失物預り所でございます,：2005/11/1,：YCCW-100
https://www.uta-net.com/song/55273/,一期一会,中島みゆき,中島みゆき,中島みゆき,見たこともない空の色　見たこともない海の色見たこともない野を越えて　見たこともない人に会う急いで道をゆく人もあり泣き泣き　道をゆく人も忘れないよ遠く離れても　短い日々も　浅い縁(えにし)も忘れないで私のことより　あなたの笑顔を　忘れないで見たこともない月の下　見たこともない枝の下見たこともない軒の下　見たこともない酒を汲む人間好きになりたいために旅を続けてゆくのでしょう忘れないよ遠く離れても　短い日々も　浅い縁(えにし)も忘れないで私のことより　あなたの笑顔を　忘れないで一期一会の　はかなさつらさ人恋しさをつのらせる忘れないよ遠く離れても　短い日々も　浅い縁(えにし)も忘れないで私のことより　あなたの笑顔を　忘れないで忘れないよ遠く離れても　短い日々も　浅い縁(えにし)も忘れないで私のことより　あなたの笑顔を　忘れないであなたの笑顔を　忘れないで,：2007/07/1,：YCCW-300
https://www.uta-net.com/song/172314/,一夜草,中島みゆき,中島みゆき,中島みゆき,どうせひと夜の花よ　あてにしないでおくれ風が変われば行方も変わるそれは私のせいじゃないどうぞ憎んでおくれ　逃げも隠れもしない願いどおりの風は吹かない運び去られる　この命下手に愛など持とうものなら　裏切り者になるばかり夜風につられてセレナーデ　思わず知らずセレナーデ歌えてしまうよセレナーデ　罪つくりなセレナーデそうさひと夜の花は　何も残しやしない終わらぬことや変わらぬことを　欲で待つから泣きを見る好きも嫌いも嘘もホントも　どうせ私の夢の外夜風につられてセレナーデ　思わず知らずセレナーデ歌えてしまうよセレナーデ　罪つくりなセレナーデもしも明日がもひとつあれば　心残りはないだろうか夜風につられてセレナーデ　思わず知らずセレナーデ歌えてしまうよセレナーデ　罪つくりなセレナーデ,：2014/11/1,：YCCW-102
https://www.uta-net.com/song/55119/,いつか夢の中へ,中島みゆき,中島みゆき,中島みゆき,いつか夢の中へ　さまよい果てる気がしているわ誰もいない国へ　1人だけで旅立つのが私の定めならいつか夢の中へ　忘れ去られる日が来ていてもきっとめぐり会える　大切な私たちのあの日にたどり着けるいつか夢の中へ　失ったものを探している今も消えはしない　遙かな闇の彼方　忘れない　私だけはいつか夢の中へ　1人あなたはさまよっている遠く追われてゆく道が　何処へ続いているのかを知らないまま(遠く　道が　何処へ続いているのかを知らないまま)何もわからない　誰もわからない　自分のことがわからない誰か教えて　訳を教えて　何処へゆくのかわからないいつか夢の中へ　失った道標いつの日か見えるまで失った道標いつの日か見えるまで,：2001/11/2,：YCCW-31ヤ
https://www.uta-net.com/song/54157/,五才(いつつ)の頃,中島みゆき,中島みゆき,中島みゆき,思い出してごらん　五才の頃を涙流していた　五才の頃を嘆く訳といえば　只のひとつも思い出せなくとも　涙の味を思い出してごらん　五才の頃を風を追いかけてた　五才の頃を宝物はいつも　掌のなか居眠りをしながら　掌のなか思い出してごらん　五才の頃を手離しで泣いてた　五才の頃を嘆く訳といえば　只のひとつも思い出せなくとも　涙の味を時は流れ過ぎて　大人になって涙流しながら　泣けなくなった思い出してみたら　悲しくなって泣きだそうとしても　泣き顔がない思い出してごらん　五才の頃を手離しで泣いてた　五才の頃を思い出してごらん　五才の頃を涙流していた　五才の頃を,：2001/03/2,：YCCW-5ヤマ
https://www.uta-net.com/song/10225/,糸,中島みゆき,中島みゆき,中島みゆき,なぜ　めぐり逢うのかを私たちは　なにも知らないいつ　めぐり逢うのかを私たちは　いつも知らないどこにいたの　生きてきたの遠い空の下　ふたつの物語縦の糸はあなた　横の糸は私織りなす布は　いつか誰かを暖めうるかもしれないなぜ　生きてゆくのかを迷った日の跡の　ささくれ夢追いかけ走ってころんだ日の跡の　ささくれこんな糸が　なんになるの心許なくて　ふるえてた風の中縦の糸はあなた　横の糸は私織りなす布は　いつか誰かの傷をかばうかもしれない縦の糸はあなた　横の糸は私逢うべき糸に　出逢えることを人は　仕合わせと呼びます,：2001/05/2,：YCCW-000
https://www.uta-net.com/song/239948/,移動性低気圧,中島みゆき,中島みゆき,中島みゆき,女の胸の中には　違う女が住んでるあと1人　時によりあと3人4人女の胸の中には　手に負えない性悪(しょうわる)と憎めない女神が　野放しで住んでるわからん　冷たいのか　わからん　熱いのか機嫌のゆくえは移動性低気圧わからん　遠ざかり　わからん　跳ね返りはずみで何処(どこ)まで　行(ゆ)くか戻るか女の心は低気圧　予測のつかない低気圧予測がつくのは　昨日(きのう)へ戻れないことだけ男の夢の中には　粗忽(そこつ)な貘(ばく)が住んでるいま見たはずの夢を食べてしまった男の夢の中には　古い風車(ふうしゃ)が廻ってる思い出の風を　恋しては廻るわからん　積み上げた　わからん　日々の前突然横切る移動性低気圧わからん　好きなのか　わからん　違うのかとりあえず振り向く　振り廻される男の心は高気圧　かなしいくらいに高気圧わかっているのは　寂(さみ)しさに弱いことだけ不確かさ気になって　高気圧は惑(まど)う両極端の真ん中は　見る位置次第女の心は低気圧　予測のつかない低気圧予測がつくのは　昨日(きのう)へ戻れないことだけ予測がつくのは　昨日(きのう)へ戻れないことだけ,：2017/11/2,：YCCW-103
https://www.uta-net.com/song/10175/,命の別名,中島みゆき,中島みゆき,中島みゆき,知らない言葉を覚えるたびに僕らは大人に近くなるけれど最後まで覚えられない言葉もきっとある何かの足しにもなれずに生きて何にもなれずに消えて行く僕がいることを喜ぶ人がどこかにいてほしい石よ樹よ水よ　ささやかな者たちよ僕と生きてくれくり返す哀しみを照らす　灯をかざせ君にも僕にも　すべての人にも命に付く名前を「心」と呼ぶ名もなき君にも　名もなき僕にもたやすく涙を流せるならばたやすく痛みもわかるだろうけれども人には笑顔のままで泣いてる時もある石よ樹よ水よ　僕よりも誰も傷つけぬ者たちよくり返すあやまちを照らす　灯をかざせ君にも僕にも　すべての人にも命に付く名前を「心」と呼ぶ名もなき君にも　名もなき僕にも石よ樹よ水よ　僕よりも誰も傷つけぬ者たちよくり返すあやまちを照らす　灯をかざせ君にも僕にも　すべての人にも命に付く名前を「心」と呼ぶ名もなき君にも　名もなき僕にも命に付く名前を「心」と呼ぶ名もなき君にも　名もなき僕にも,：1998/02/0,：PCDA-103
https://www.uta-net.com/song/53877/,命の別名(ALBUM VERSION),中島みゆき,中島みゆき,中島みゆき,知らない言葉を覚えるたびに僕らは大人に近くなるけれど最後まで覚えられない言葉もきっとある何かの足しにもなれずに生きて何にもなれずに消えて行く僕がいることを喜ぶ人がどこかにいてほしい石よ樹よ水よ　ささやかな者たちよ僕と生きてくれくり返す哀しみを照らす　灯をかざせ君にも僕にも　すべての人にも命に付く名前を「心」と呼ぶ名もなき君にも　名もなき僕にもたやすく涙を流せるならばたやすく痛みもわかるだろうけれども人には笑顔のままで泣いてる時もある石よ樹よ水よ　僕よりも誰も傷つけぬ者たちよくり返すあやまちを照らす　灯をかざせ君にも僕にも　すべての人にも命に付く名前を「心」と呼ぶ名もなき君にも　名もなき僕にも石よ樹よ水よ　僕よりも誰も傷つけぬ者たちよくり返すあやまちを照らす　灯をかざせ君にも僕にも　すべての人にも命に付く名前を「心」と呼ぶ名もなき君にも　名もなき僕にもくり返すあやまちを照らす　灯をかざせ君にも僕にも　すべての人にも命に付く名前を「心」と呼ぶ名もなき君にも　名もなき僕にも,：2001/06/2,：YCCW-28ヤ
https://www.uta-net.com/song/36811/,命のリレー,中島みゆき,中島みゆき,中島みゆき,この一生だけでは辿り着けないとしても命のバトン掴(つか)んで　願いを引き継いでゆけごらん　夜空を星の線路がガラスの笛を吹いて　通過信号を出す虫も獣も人も魚も透明なゴール目指す　次の宇宙へと繋(つな)ぐこの一生だけでは辿り着けないとしても命のバトン掴(つか)んで　願いを引き継いでゆけこの一生だけでは辿り着けないとしても命のバトン掴(つか)んで　願いを引き継いでゆけ僕の命を　僕は見えないいつのまに走り始め　いつまでを走るのだろう星も礫(こいし)も人も木の葉もひとつだけ運んでゆく　次のスタートへ繋(つな)ぐこの一生だけでは辿り着けないとしても命のバトン掴(つか)んで　願いを引き継いでゆけこの一生だけでは辿り着けないとしても命のバトン掴(つか)んで　願いを引き継いでゆけこの一生だけでは辿り着けないとしても命のバトン掴(つか)んで　願いを引き継いでゆけ,：2005/11/1,：YCCW-100
https://www.uta-net.com/song/55040/,妹じゃあるまいし,中島みゆき,中島みゆき,中島みゆき,初めて出会ったとき　不思議な気がした鏡よりもっと似てる人を　みつけた気がした離れず暮らすことが　自然だった日々命ある限りずっと　二人でいると思ってた妹じゃあるまいし別れたらそれまで笑顔も泣き顔も別れたらそれまで思いもよらぬうちに　傷つけることをどれくらいあの人に　浴びせ続けたのかしらもしも妹になら　もっと早い日にあの人も　つらくなる前に何か言えたはず妹じゃあるまいしケンカなんかしないでも　その代わり二人にはサヨナラだけだった妹じゃあるまいし別れたらそれまで笑顔も泣き顔も別れたらそれまで妹じゃあるまいし別れたらそれまで笑顔も泣き顔も別れたらそれまで,：2001/05/2,：YCCW-000
https://www.uta-net.com/song/172313/,India Goose,中島みゆき,中島みゆき,中島みゆき,次の次の北風が吹けば　次の峰を越えてゆけるひとつひとつ北風を待って　羽ばたきをやめないさみしい心先頭を飛んで　弱い心　中にかばって信じる心いちばん後から歌いながら飛ぶよほら次の雪風にあおられて小さな小さな鳥の列が　なぎ払われる小さな小さな鳥の列が　組み直される飛びたて　飛びたて　戻る場所はもうない飛びたて　飛びたて　夜の中へ強い鳥は雪が来る前に　既(すで)に峰を越えて行った薄い羽根を持つ鳥たちは　逆風を見上げるいつの風か約束はされない　いちばん強い逆風だけが高く高く峰を越えるだろう　羽ばたきはやまないほら次の雪風にあおられて小さな小さな鳥の列が　なぎ払われる小さな小さな鳥の列が　組み直される飛びたて　飛びたて　戻る場所はもうない飛びたて　飛びたて　夜の中へ飛びたて　飛びたて　戻る場所はもうない飛びたて　飛びたて　夜の中へ,：2014/11/1,：YCCW-102
https://www.uta-net.com/song/41173/,EAST ASIA,中島みゆき,中島みゆき,中島みゆき,降りしきる雨は霞み　地平は空まで旅人一人歩いてゆく　星をたずねてどこにでも住む鳩のように　地を這いながら誰とでもきっと　合わせて生きてゆくことができるでも心は誰のもの　心はあの人のもの大きな力にいつも従わされても私の心は笑っているこんな力だけで　心まで縛れはしないくにの名はEAST ASIA　黒い瞳のくにむずかしくは知らない　ただEAST ASIAくにの名はEAST ASIA　黒い瞳のくにむずかしくは知らない　ただEAST ASIAモンスーンに抱かれて　柳は揺れるその枝を編んだゆりかごで　悲しみ揺らそうどこにでもゆく柳絮に姿を変えてどんな大地でも　きっと生きてゆくことができるでも心は帰りゆく　心はあの人のもと山より高い壁が築きあげられても柔らかな風は　笑って越えてゆく力だけで　心まで縛れはしないくにの名はEAST ASIA　黒い瞳のくにむずかしくは知らない　ただEAST ASIAくにの名はEAST ASIA　黒い瞳のくにむずかしくは知らない　ただEAST ASIA世界の場所を教える地図は誰でも　自分が真ん中だと言い張る私のくにをどこかに乗せて　地球はくすくす笑いながら　回ってゆくくにの名はEAST ASIA　黒い瞳のくにむずかしくは知らない　ただEAST ASIA,：2001/05/2,：YCCW-000
https://www.uta-net.com/song/5895/,with,中島みゆき,中島みゆき,中島みゆき,僕のことばは意味をなさないまるで遠い砂漠を旅してるみたいだねドアのあかないガラスの城でみんな戦争の仕度を続けてる旅をすること自体おりようとは思わない手帳にはいつも旅立ちとメモしてあるけれどwith…そのあとへ君の名を綴っていいかwith…淋しさと虚しさと疑いとのかわりにwith…そのあとへ君の名を綴っていいかwith…淋しさと虚しさと疑いとのかわりにwith…生まれる前に僕は夢みた誰が僕と寒さを分かちあってゆくだろう時の流れは僕に教えたみんな自分のことで 忙しいと誰だって旅くらいひとりでもできるさでも、ひとりきり泣けてもひとりきり笑うことはできないwith…そのあとへ君の名を綴っていいかwith…淋しさと虚しさと疑いとのかわりにwith…そのあとへ君の名を綴っていいかwith…淋しさと虚しさと疑いとのかわりにwith…僕のことばは意味をなさないまるで遠い砂漠を旅してるみたいだねけれどwith…そのあとへ君の名を綴っていいかwith…淋しさと虚しさと疑いとのかわりにwith…そのあとへ君の名を綴っていいかwith…淋しさと虚しさと疑いとのかわりにwith…そのあとへ君の名を綴っていいかwith…淋しさと虚しさと疑いとのかわりにwith…そのあとへ君の名を綴っていいかwith…淋しさと虚しさと疑いとのかわりにwith…,：2001/05/2,：YCCW-000
https://www.uta-net.com/song/55046/,雨月の使者,中島みゆき,唐十郎,中島みゆき,つむじ風に逆らって知らない路地を曲がるときふと思いだす　忘れた使い夢の中の原っぱに月見草だけが揺れているどこかで見たような　あばら屋ひとつそこで誰かが呼んでいる行かなくては　行かなくちゃちぎれ雲より早く走って月の明かりに照らされた白紙の日記をのぞくときふと思い出す　忘れた誓い夢の中の森深く月見草だけが揺れているどこかで見たような　あばら屋ひとつそこで誰かが呼んでいる行かなくては　行かなくちゃちぎれ雲より早く飛び行かなくては　行かなくちゃちぎれ雲より早く飛び行かなくては　行かなくちゃちぎれ雲より早く飛び,：2001/05/2,：YCCW-24ヤ
https://www.uta-net.com/song/54161/,うそつきが好きよ,中島みゆき,中島みゆき,中島みゆき,ああ　月の夜は　ああ　夢になれよ夜露まじりの　酒に浮かれて嘘がつけたら　すてきだわ裏切られた　思い出も口に出せば　わらいごと耳に聞こえた　話はみんな明日の朝には　みずしらず酒が胸の　メモ帳を破り捨てて　くれるだろう自慢話は嫌い　約束事は恐い嘘を抱えた両手　そっと開けて口説いてよ叶えられない願いを抱いてある日　男は夢になる好きよ　好きよ　嘘つきは牙の折れた　手負い熊背なにかくれて　のぞいてみせる淋しがり屋の　哀しみを酒と嘘で　笑わせて前の席へ　誘い出せそうよあたしは　空で生まれて雲に抱かれて　夢を見た癖が今も　抜けなくて酒を飲んじゃあ　「とんでる」わああ　月の夜は　ああ　夢になれよ自慢話は嫌い　約束事は恐い嘘を抱えた両手　そっと開けて口説いてよ叶えられない願いを抱いてある日　男は夢になる好きよ　好きよ　嘘つきは牙の折れた　手負い熊,：2001/03/2,：YCCW-5ヤマ
https://www.uta-net.com/song/279856/,歌うことが許されなければ,中島みゆき,中島みゆき,中島みゆき,歌うことが許されなければ歌うことが許されなければ誰か　わたしの腕の中から隠したの古い古い物語風が　わたしの腕の中から飛ばしたの編みかけてた物語もの言わぬ魚さえ　歌いたい　波に紛れてもの言わぬ枝でさえ　歌いたい　夜に紛れて繰り返される戦いの日々言葉は閉じこめられてゆくわたしの心は風の中本当の心は風の中何度でも編みなおす物語歌うことが許されなければ　わたしは何処(どこ)へゆこう歌うことが許されなければ　わたしは何処(どこ)へゆこう息をひそませて降る　雨の音羊たちだけが耳を傾ける息をひそませて鳴く　虫の声今宵を限りと謳(うた)う　命懸(いのちが)け遠い星の数え方　夜啼(な)き鳥が教えてくれる遠い国の掛詞(かけことば)　渡り鳥が教えてくれるそびえる山に爪は立たない言葉は振り払われてゆくわたしの願いは風の中本当の願いは風の中何処(どこ)へでも旅をゆく物語歌うことが許されなければ　わたしは何処(どこ)へゆこう歌うことが許されなければ　わたしは何処(どこ)へゆこうわたしは何処(どこ)へゆこう,：2020/01/0,：YCCW-103
https://www.uta-net.com/song/7111/,歌姫,中島みゆき,中島みゆき,中島みゆき,淋しいなんて　口に出したら誰もみんな　うとましくて逃げだしてゆく淋しくなんかないと笑えば淋しい荷物　肩の上でなお重くなるせめてお前の歌を　安酒で飲みほせば遠ざかる船のデッキに立つ自分が見える歌姫　スカートの裾を歌姫　潮風になげて夢も哀しみも欲望も　歌い流してくれ南へ帰る船に遅れたやせた水夫　ハーモニカを　吹き鳴らしてる砂にまみれた錆びた玩具にやせた蝶々　密をさがし舞いおりている握りこぶしの中にあるように見せた夢を遠ざかる誰のために　ふりかざせばいい歌姫　スカートの裾を歌姫　潮風になげて夢も哀しみも欲望も　歌い流してくれ男はいつも　嘘がうまいね女よりも子供よりも　嘘がうまいね女はいつも　嘘が好きだね昨日よりも明日よりも　嘘が好きだねせめておまえの歌を安酒で飲みほせば遠ざかる船のデッキに　たたずむ気がする歌姫　スカートの裾を歌姫　潮風になげて夢も哀しみも欲望も　歌い流してくれ握りこぶしの中にあるように見せた夢をもう二年　もう十年　忘れすてるまで歌姫　スカートの裾を歌姫　潮風になげて夢も哀しみも欲望も　歌い流してくれ,：2001/04/1,：YCCW-12ヤ
https://www.uta-net.com/song/54511/,歌をあなたに,中島みゆき,中島みゆき,中島みゆき,何ンにも　言わないで　この手を握ってよ声にならない歌声が　伝わってゆくでしょうどんなに　悲しくて　涙　流れる日もこの手の中の　歌声を　受け取ってほしいのよそれが私の心　それが私の涙なにも　できない替わり　今　贈る歌おう　謳おう　心の限り愛をこめて　あなたのためにそうよ　目を閉じないで　明日を探すのよ誰も助けはしないから　あなたが探すのよあんまり　淋しくて　死にたくなるような日はこの手の中の歌声を　受け取って歩くのよいつか夢みたような　いつか忘れたような夢をたずねる人に　今　贈る歌おう　謳おう　心の限り愛をこめて　あなたのために歌おう　謳おう　心の限り愛をこめて　あなたのために,：2001/03/2,：YCCW-4ヤマ
https://www.uta-net.com/song/172318/,産声,中島みゆき,中島みゆき,中島みゆき,忘れてきたもの何かある　捨て去ってきたもの何かあるどれも都合(たや)良(す)く消え去りはしないどれも都合(たや)良(す)く呼び戻せるはずもなくて誰かが私に問いかける　何びとであるか問いかける聞きたい答は既(すで)に決まってる私が属する国の名を聞きたがる「産まれは何処(どこ)の国」　「心は何処(どこ)の国」それだけで聞き終える　何もかも聞き終える誰か私のために　あの歌を歌ってくださいまだ息をするより前の　産まれながら知っていた歌を誰か私のために　あの歌を歌ってください産まれくる総ての人が　習いもせず歌える同じ歌忘れてきたもの何かある　捨て去ってきたもの何かあるどれも都合(たやす)良く消え去りはしないどれも都合(たやす)良く呼び戻せるはずもなくてもう一度産まれることが　もう一度あったとしても時は戻らない　続きを編むだけかなうなら　あなたと私が産まれた日　心が産まれた日それと知ることもなく過ぎてきたあの日々を誰か私のために　あの日々を教えてください何度でも歌は始まる　始まりの音が思い出せたら忘れてきたもの何かある　捨て去ってきたもの何かあるどれも都合(たやす)良く消え去りはしないどれも都合(たやす)良く呼び戻せるはずもなくて,：2014/11/1,：YCCW-102
https://www.uta-net.com/song/54585/,生まれた時から,中島みゆき,中島みゆき,中島みゆき,生まれた時から飲んでたと思うほどあんたが素面でいるのを　あたしは見たことがないあたしの気持ちを気づかない仲間から昔のあんたの姿を　悪気もなく聞かされたあの娘と別れて荒れてたあの頃と今でも同じだと　まだ悲しいんだねと飲んででもいなければ　悲しみは眠らないあの娘の魅力のおこぼれで　夢を見た生まれた時から好かれたことがない冴えないあたしに聞かせた　浴びるような恋の歌あたし嬉しかった　好かれたかと思ったあんたは本気の時には　あの娘にゃ素面だってねいまさら嫌いに変われるはずもなし聞かなかったふりして　もろともに飲んだくれ飲んででもいなければ　悲しみは眠らないあの娘の魅力のおこぼれで　夢を見た飲んででもいなければ　悲しみは眠らないあの娘の魅力のおこぼれで　夢を見た,：2001/04/1,：YCCW-14ヤ
https://www.uta-net.com/song/8017/,海と宝石,中島みゆき,中島みゆき,中島みゆき,臆病な女を　抱きしめて蒼ざめたうなじを　あたためてかもめたち　ぽつりと　振り返る宝石に映った　朝陽を見るだから　愛してくれますか私の頬が　染まるまでだから　愛してくれますか季節を染める風よりも　甘やかにでも　もしもあなたが困るなら海にでも　聴かせる話だけど冷たそうな女が　身について傷つけることだけ　得意です臆病な小石の泣きごとをまだ雛のかもめが　咥えてゆくだから　愛してくれますか私の頬が　染まるまでだから　愛してくれますか季節を染める風よりも　甘やかにだから　愛してくれますか私の頬が　染まるまでだから　愛してくれますか季節を染める風よりも　甘やかにでも　もしもあなたが困るなら海にでも　聴かせる話だけど,：2001/04/1,：YCCW-15ヤ
https://www.uta-net.com/song/54513/,海鳴り,中島みゆき,中島みゆき,中島みゆき,海鳴りが寂しがる夜は古い時計が泣いてなだめる遠く過ぎて行った者たちの声を真似して　呼んでみせる覚えてるよ　覚えてるよこの足元で　はしゃいでいたね覚えてるよ　覚えてるよ時計だけが　約束を守る海鳴りよ　海鳴りよ今日も　また　お前と　私が　残ったね海鳴りよ　海鳴りよ今日も　また　お前と　私が　残ったね見てごらん　今歩いてゆくあんな　ふたりを　昔みたねそして　今日は　明日は　誰が私の　ねじを　巻いてくれるだろう忘れないで　忘れないで叫ぶ声は　今も　聞こえてる忘れないよ　忘れないよ時計だけが約束を守る海鳴りよ　海鳴りよ今日もまた　お前と　私が　残ったね海鳴りよ　海鳴りよ今日もまた　お前と　私が　残ったね,：2008/10/0,：YCCW-100
https://www.uta-net.com/song/87362/,海に絵を描く,中島みゆき,中島みゆき,中島みゆき,海に絵を描(か)く　絵具は涙海が絵を呑む　記憶は逃げる忘れたものは　捨てたものと同じことになる残したものは　邪魔だったものと同じことになる海に絵を描(か)く　絵具は涙海に絵を描(か)く　絵筆は吐息海が身を捩る　手筋を匿(かく)す約束事はその場限り　水の泡よりも振り向きざまに消えるなら　嘘と同じことになる海に絵を描(か)く　絵筆は吐息約束事はその場限り　水の泡よりも振り向きざまに消えるから　嘘と同じことになる海に絵を描(か)く　絵筆は吐息海に絵を描(か)く　絵具は涙,,
https://www.uta-net.com/song/23856/,海よ,中島みゆき,中島みゆき,中島みゆき,海よ おまえが 泣いてる夜は遠い 故郷の 歌を歌おう海よ おまえが 呼んでる夜は遠い 舟乗りの 歌を歌おう時はいま いかりをあげて青い馬に 揺れるように心の荷物たちを捨てにゆこうね海よ わたしが 泣いてる夜は遠い 故郷へ 舟を運べよ海よ おまえは 覚えているか若い 舟乗りの 夢の行方を海よ わまえは 覚えているかそして 帰らない 小舟の数をこの歌は 舟乗りの歌若い 舟乗りの歌故郷の島を 離れ今日もさまよう海よ わたしを 愛するならば今宵 故郷へ 舟を運べよ海よ わたしを 愛するならば今宵 故郷へ 舟を運べよ,,
https://www.uta-net.com/song/5476/,うらみ・ます,中島みゆき,中島みゆき,中島みゆき,うらみますうらみますあたしやさしくなんかないものうらみますいいやつだと思われなくていいもの泣いてるのはあたし一人あんたになんか泣かせないふられたての女くらいだましやすいものはないんだってねあんた誰と賭けていたのあたしの心はいくらだったのうらみますうらみますあんたのこと死ぬまで雨が降る雨が降る笑う声のかなたから雨が降る雨が降るあんたの顔がみえないドアに爪で書いてゆくわやさしくされて唯うれしかったとあんた誰と賭けていたのあたしの心はいくらだったのうらみますうらみますあんたのこと死ぬまでふられたての女くらいおとしやすいものはないんだってねドアに爪で書いてゆくわやさしくされて唯うれしかったとうらみますうらみますあんたのこと死ぬまでうらみますうらみますあんたのこと死ぬまで,,
https://www.uta-net.com/song/56108/,噂,中島みゆき,中島みゆき,中島みゆき,答えづらいことを無理に訊くから　嘘をついてしまう　ひねくれちまうほら　すれ違いざま飛礫(つぶて)のように　堅気女たちの　ひそひそ話悪いことばかり信じるのね　観たがるのは告白あなただけは世界じゅうで　刑事じゃないといってよ外は5月の雨　噂の季節　枝のように少し　あなたが揺れる噂なんて　きっかけにすぎないどこかで　この日を待ち望んでたあなたを知ってる私たちの歌を酒場は歌う　気の毒な男と　猫かぶり女目撃者は増える　1時間ごと　あなたは気にしだす半時間ごと何もなかったと言えば　疑う心に火を注ぐ何かあったとからかえば　ほらやっぱりとうなずくの外は5月の雨　どこへ行こうか　少し疑ってる男を捨てて噂なんて　きっかけにすぎないどこかで　この日を待ち望んでたあなたを知ってる外は5月の雨　どこへ行こうか　疑いたがってる男を捨てて,,
https://www.uta-net.com/song/55063/,永遠の嘘をついてくれ,中島みゆき,中島みゆき,中島みゆき,ニューヨークは粉雪の中らしい成田からの便はまだまにあうだろうか片っぱしから友達に借りまくればけっして行けない場所でもないだろうニューヨークぐらいなのに永遠の嘘を聞きたくて　今日もまだこの街で酔っている永遠の嘘を聞きたくて　今はまだ　二人とも旅の途中だと君よ永遠の嘘をついてくれ　いつまでもたねあかしをしないでくれ永遠の嘘をついてくれ　なにもかも愛ゆえのことだったと言ってくれこの国を見限ってやるのは俺のほうだと追われながらほざいた友からの手紙には上海の裏街で病んでいると見知らぬ誰かの下手な代筆文字なのに永遠の嘘をつきたくて　探しには来るなと結んでいる永遠の嘘をつきたくて　今はまだ僕たちは旅の途中だと君よ永遠の嘘をついてくれ　いつまでもたねあかしをしないでくれ永遠の嘘をついてくれ　一度は夢を見せてくれた君じゃないか傷ついた獣たちは最後の力で牙をむく放っておいてくれと最後の力で嘘をつく嘘をつけ永遠のさよならのかわりにやりきれない事実のかわりにたとえくり返し何故と尋ねても　振り払え風のようにあざやかに人はみな望む答だけを聞けるまで尋ね続けてしまうものだから君よ永遠の嘘をついてくれ　いつまでもたねあかしをしないでくれ永遠の嘘をついてくれ　出会わなければよかった人などないと笑ってくれ君よ永遠の嘘をついてくれ　いつまでもたねあかしをしないでくれ永遠の嘘をついてくれ　出会わなければよかった人などないと笑ってくれ,,
