URL,SongName,Artist,Lyricist,Composer,Lyric,Sales_Date,CD_Number
https://www.uta-net.com/song/217717/,あなたに会う旅,松任谷由実,YUMING,YUMING,セーターで拭いたガラスを流れる景色きらきら粉雪踊ってる今は寂れた駅を見送りながらあなたを思い出してる憎らしい顔つくって　窓に映したときどきひどい喧嘩をしたこんな私のことも好きだと言ったあなたが　無性に恋しい時の列車は走る　なつかしい歌を乗せて時はただ先へ進んでゆく忘れることも忘れていつからゆられているか　覚えていないいくつも　トンネル抜けてきたもしも終着駅があるとするならそれはいつのことだろう時の流れを止めて　あふれる涙を止めて時はただ先へ進んでゆく忘れることも忘れて,：2016/11/0,：UPCH-204
https://www.uta-net.com/song/26285/,あなたに届くように,松任谷由実,松任谷由実,松任谷由実,もう　そちらでは夏のようですかまた　いつか訪ねてもいいですかわけもなくとび出した行く先のないチケットを抱いてあてもなく降り立ったあの日のことは覚えていますずぶ濡れの私をあなたはどう思ったでしょうねもう　そちらでは夏のようですかまた　いつか訪ねてもいいですか何もいわずに　何もきかずにうけとめてくれて　ありがとうお元気ですか　かわりなく庭のサクラは終わったけれど立ち止まり　ふりかえるいつしかくせがついてしまったさよならはとうとうふたりともいえなかったねあのとき私が置き忘れた苦い思いではまだありますかできることなら　とりに行きたいと思う今日このごろですもう　そちらでは夏のようですかまた　いつか訪ねてもいいですかあなたの顔も　忘れかけても無性に会いたくなるんです,：2005/06/0,：TOCT-487
https://www.uta-net.com/song/321/,ANNIVERSARY ～無限にCALLING YOU～,松任谷由実,松任谷由実,松任谷由実,なぜこんなこと　気づかないでいたの探し続けた愛がここにあるの木漏れ日がライスシャワーのように手をつなぐ二人の上に降り注いでるあなたを信じてる　瞳を見上げてるひとり残されても　あなたを思ってる今はわかるの　苦い日々の意味もひたむきならばやさしいきのうになるいつの日か　かけがえのないあなたの同じだけ　かけがえのない私になるの明日を信じてる　あなたと歩いてるありふれた朝でも　私には記念日今朝の光は無限に届く気がするいつかは会えなくなると知っていてもあなたを信じてる　あなたを愛してる心が透き通る　今日の日が記念日明日を信じてる　あなたがそばにいるありふれた朝でも　私には記念日あなたを信じてる　瞳を見上げてるひとり残されても　あなたを思ってる青春を渡って　あなたとここにいる遠い列車に乗る　今日の日が記念日,：1999/02/2,：TOCT-106
https://www.uta-net.com/song/24366/,あの頃のまま,松任谷由実,呉田軽穂,呉田軽穂,6時のターミナルで　ふりむいたきみは板に付いた　紺色のスーツ今でも気まぐれに　街をゆくぼくは変わらないよ　ああ　あの頃のままさ去りゆく若い時間を　ひとり止めているようでうらやましいやつだよと　はじめて笑ってくれたFor Yourself For Yourselfそらさないでおくれ　その瞳を人は自分を生きてゆくのだからネクタイ少しゆるめ　寂しげなきみが馴染みの店に　腰すえる夜は陽焼けした両足を　投げだしてぼくも“SIMON & GARFUNKEL”久しぶりにきく人生のひとふしまだ　卒業したくないぼくとたあいない夢なんか　とっくに切り捨てたきみFor Myself For Myself幸せの形に　こだわらずに人は自分を生きてゆくのだからFor Yourself For Yourselfそらさないでおくれ　その瞳を人は自分を生きてゆくのだからFor Myself For Myself幸せの形に　こだわらずに人は自分を生きてゆくのだから,：2003/12/1,：TOCT-254
https://www.uta-net.com/song/335/,あの日にかえりたい,松任谷由実,荒井由実,荒井由実,泣きながらちぎった写真を手のひらにつなげてみるの悩みなききのうのほほえみわけもなくにくらしいのよ青春の後ろ姿を人はみな忘れてしまうあの頃のわたしに戻ってあなたに会いたい暮れかかる都会の空を想い出はさすらってゆくの光る風　草の波間をかけぬけるわたしが見える青春の後ろ姿を人はみな忘れてしまうあの頃のわたしに戻ってあなたに会いたい今愛を捨ててしまえば傷つける人もないけど少しだけにじんだアドレス扉にはさんで帰るわあの日に,：2002/12/1,：TOCT-250
https://www.uta-net.com/song/8044/,A HAPPY NEW YEAR,松任谷由実,松任谷由実,松任谷由実,A Happy New Year!大好きなあなたの部屋まで凍る街路樹ぬけて急ぎましょう今年も最初に会う人があなたであるように はやく はやくA Happy New Year!新しいキスを下さいそして鐘の音 通りにあふれて今年も沢山いいことがあなたにあるように いつも いつもA Happy New Year!今日の日は ああどこから来るの陽気な人ごみにまぎれて消えるのこうしてもうひとつ年をとりあなたを愛したい ずっと ずっと今年も沢山いいことがあなたにあるように いつも いつも,：1999/02/2,：TOCT-106
https://www.uta-net.com/song/217718/,AVALON,松任谷由実,YUMING,YUMING,明けやらぬ空に　息は白く魂はすでに駆けている世界が目醒める前の夢の中青い翼　広げて還り来ぬ日々を　嘆くなかれ残されしものに　力を見よ苦しみの末に　きみを解き放て永遠を刻め　自由に輝く草原　高鳴る鼓動いつか見たまま　胸に在るままきみが呼んでる　声が聞こえるそれは今だと　それはここだと東の地平が燃え出すとききみは目を閉じて走りだす栄光はそこにあると信じながら永遠を目指す　アヴァロンたなびく青雲　脈打つ生命いつか見たまま　我に在るまま輝く草原　高鳴る鼓動いつか見たまま　胸に在るままたなびく青雲　脈打つ生命いつか見たまま　我に在るまま輝く草原いつか見たまま　胸に在るまま,：2016/11/0,：UPCH-204
https://www.uta-net.com/song/41030/,アフリカへ行きたい,松任谷由実,荒井由実,荒井由実,月は神話をのせ 今日も海へ帰る太陽は漕ぎ出し やがて天の瞳 夢のアフリカへ 探しに行こう胸の奥に眠る涙に めぐり会いたいIron ButterflyIron Butterfly銀色のセスナに乗り翼の影の下 サバンナが流れてゆく土煙りを上げて ドラマが通り過ぎる夢のアフリカへ 探しに行こう人が忘れ去った野生に めぐり会いたいIron ButterflyIron Butterfly銀色のセスナに乗りIron ButterflyIron Butterfly銀色のセスナに乗りIron ButterflyIron Butterfly銀色のセスナに乗り,：2000/04/2,：TOCT-107
https://www.uta-net.com/song/54315/,甘い予感,松任谷由実,YUMI MATSUTOYA,YUMI MATSUTOYA,Wow Wow Wowあなたの耳のむこう夕陽がきれいね息をかけたら　消えそういまから　私達のハートはすべりはじめるの　甘い世界へ夏がゆく頃に　恋もおわるってだれがきめた　悲しいこと私　信じないあなたの肩に　顔を埋めた色あせる空が　せつなかったのWow Wow Wowふとつけたの　カーラジオ流れてくるのは　ビーチボーイズ潮がひくように　愛も消えるって誰が最初　いいだしたの私　信じないいまから　私たちのハートはすべりはじめるの　甘い世界へ私たちのハートはすべりはじめるの　甘い世界へいまから　私たちのハートはすべりはじめるの　甘い世界へ私たちのハートはすべりはじめるの　甘い世界へ,,
https://www.uta-net.com/song/44996/,雨音はショパンの調べ,松任谷由実,Paul Mazzolini・松任谷由実,Pierluigi Giombini,耳をふさぐ　指をくぐり心　痺らす　甘い調べ止めて　あのショパン彼にはもう会えないのRainy days　断ち切れず窓を叩かないでRainy days　気休めは　麻薬　Ah…ひざの上に　ほほをのせて「好き」とつぶやく　雨の調べやめて　そのショパン想い出ならいらないわRainy days　特別の人でなくなるまでRainy days　暗号のピアノ　Ah…やめて　そのショパン想い出ならいらないわRainy days　断ち切れず影にふり返ればRainy days　たそがれの部屋は　Ah…Rainy days　特別の人は胸に生きてRainy days　合鍵を回す　Chopin Ah…,：2003/12/1,：TOCT-254
